ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
979,0.00025150000000000004,1.525248508946322,0.0003836,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 515, '__new__'): (1, 1, 2.0000000000000002e-07, 1.2000000000000002e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 249, '__set_name__'): (3, 3, 1.3e-06, 4.7e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 383, '__setitem__'): (1, 1, 2.0000000000000002e-07, 2.0000000000000002e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 1679, 'convert_class'): (35, 35, 9.100000000000001e-06, 4.1400000000000003e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\ctypes\\__init__.py', 389, '__getattr__'): (3, 3, 3.0000000000000004e-07, 3.0000000000000004e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\ctypes\\__init__.py', 446, '__getattr__'): (2, 2, 3.0000000000000004e-07, 3.0000000000000004e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\cbook.py', 2011, '_setattr_cm'): (698, 698, 0.0001765, 0.00021180000000000003), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\getlimits.py', 540, '_init'): (9, 9, 1.7e-06, 1.7e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 347, '_apply_params'): (8, 8, 2.8000000000000003e-06, 2.8000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 126, '__init__'): (6, 6, 2.0000000000000003e-06, 2.0000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 1197, '_set_markercolor'): (203, 203, 4.97e-05, 4.97e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 2269, 'setter'): (4, 4, 3.3e-06, 6.340000000000001e-05), ('<frozen importlib._bootstrap>', 1298, '_find_and_load_unlocked'): (6, 6, 4.1000000000000006e-06, 4.1000000000000006e-06)}",979
88,0.000114,1.1245614035087719,0.0001282,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\enum.py', 1679, 'convert_class'): (2, 2, 1.0000000000000002e-06, 1.0000000000000002e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 1497, 'get_minorticklocs'): (24, 24, 3.21e-05, 3.21e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 747, '_set_order_of_magnitude'): (24, 24, 1.94e-05, 1.94e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 3005, 'draw'): (4, 4, 1.1400000000000001e-05, 1.1400000000000001e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 1189, '_set_lim'): (4, 4, 2.4000000000000003e-06, 2.4000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 708, '_compute_offset'): (24, 24, 3.44e-05, 3.44e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 215, '_get_draw_artists'): (4, 4, 1.2e-05, 2.6200000000000003e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 3513, 'set_xbound'): (1, 1, 1.0000000000000002e-06, 1.0000000000000002e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 3766, 'set_ybound'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07)}",88
2,7.000000000000001e-07,1.0,7.000000000000001e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\gridspec.py', 144, 'get_grid_positions'): (2, 2, 7.000000000000001e-07, 7.000000000000001e-07)}",2
6,1.0000000000000002e-06,1.0,1.0000000000000002e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\BmpImagePlugin.py', 62, 'BmpImageFile'): (6, 6, 1.0000000000000002e-06, 1.0000000000000002e-06)}",6
24,1.45e-05,1.0,1.45e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\_ufunc_config.py', 452, '_no_nep50_warning'): (24, 24, 1.45e-05, 1.45e-05)}",24
24,2.2000000000000003e-05,1.0,2.2000000000000003e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\_ufunc_config.py', 452, '_no_nep50_warning'): (24, 24, 2.2000000000000003e-05, 2.2000000000000003e-05)}",24
50,7.5e-06,1.0,7.5e-06,"{('<frozen importlib._bootstrap>', 1216, '__enter__'): (30, 30, 3.3e-06, 3.3e-06), ('<frozen importlib._bootstrap>', 426, '_get_module_lock'): (10, 10, 2.4000000000000003e-06, 2.4000000000000003e-06), ('<frozen importlib._bootstrap>', 445, 'cb'): (10, 10, 1.8000000000000001e-06, 1.8000000000000001e-06)}",50
50,5.4e-06,1.0,5.4e-06,"{('<frozen importlib._bootstrap>', 426, '_get_module_lock'): (10, 10, 1.1e-06, 1.1e-06), ('<frozen importlib._bootstrap>', 445, 'cb'): (10, 10, 1.3e-06, 1.3e-06), ('<frozen importlib._bootstrap>', 1220, '__exit__'): (30, 30, 3e-06, 3e-06)}",50
10,5e-06,1.0,5e-06,"{('<frozen importlib._bootstrap>', 480, '_call_with_frames_removed'): (10, 10, 5e-06, 5e-06)}",10
10,1.54e-05,1.0,1.54e-05,"{('<frozen importlib._bootstrap>', 976, 'find_spec'): (10, 10, 1.54e-05, 1.54e-05)}",10
3,0.0012343,1.0,0.0012343,"{('<frozen importlib._bootstrap>', 480, '_call_with_frames_removed'): (3, 3, 0.0012343, 0.0012343)}",3
3,0.0001166,1.0,0.0001166,"{('<frozen importlib._bootstrap>', 480, '_call_with_frames_removed'): (3, 3, 0.0001166, 0.0001166)}",3
7,5.8e-06,1.0,5.8e-06,"{('<frozen importlib._bootstrap_external>', 750, '_compile_bytecode'): (7, 7, 5.8e-06, 5.8e-06)}",7
7,0.0007263,1.0,0.0007263,"{('<frozen importlib._bootstrap_external>', 750, '_compile_bytecode'): (7, 7, 0.0007263, 0.0007263)}",7
1,3.0000000000000004e-07,1.0,3.0000000000000004e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\collections\\__init__.py', 355, 'namedtuple'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07)}",1
322,7.97e-05,1.0,7.97e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\collections\\__init__.py', 355, 'namedtuple'): (5, 5, 1.2000000000000002e-06, 1.2000000000000002e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\pathlib.py', 387, '_parse_path'): (317, 317, 7.850000000000001e-05, 7.850000000000001e-05)}",322
42,1.1900000000000001e-05,1.0,1.1900000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\PngImagePlugin.py', 142, '_crc32'): (42, 42, 1.1900000000000001e-05, 1.1900000000000001e-05)}",42
1,1.58e-05,1.0,1.58e-05,{},1
105,1.95e-05,1.0,1.95e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 809, 'load'): (105, 105, 1.95e-05, 1.95e-05)}",105
28,0.00011870000000000001,1.0,0.00011870000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 863, 'convert'): (28, 28, 0.00011870000000000001, 0.00011870000000000001)}",28
14,8.400000000000001e-06,1.0,8.400000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageTk.py', 164, 'paste'): (14, 14, 8.400000000000001e-06, 8.400000000000001e-06)}",14
7,1.25e-05,1.0,1.25e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 1170, 'copy'): (7, 7, 1.25e-05, 1.25e-05)}",7
14,0.0003663,1.0,0.0003663,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2071, 'resize'): (14, 14, 0.0003663, 0.0003663)}",14
14,2.8000000000000003e-06,1.0,2.8000000000000003e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageTk.py', 164, 'paste'): (14, 14, 2.8000000000000003e-06, 2.8000000000000003e-06)}",14
14,1.2e-05,1.0,1.2e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageTk.py', 164, 'paste'): (14, 14, 1.2e-05, 1.2e-05)}",14
7,1.02e-05,1.0,1.02e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2878, 'new'): (7, 7, 1.02e-05, 1.02e-05)}",7
7,2.1700000000000002e-05,1.0,2.1700000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageFile.py', 292, 'load_prepare'): (7, 7, 2.1700000000000002e-05, 2.1700000000000002e-05)}",7
7,1.22e-05,1.0,1.22e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 395, '_getencoder'): (7, 7, 1.22e-05, 1.22e-05)}",7
7,1.6400000000000002e-05,1.0,1.6400000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 372, '_getdecoder'): (7, 7, 1.6400000000000002e-05, 1.6400000000000002e-05)}",7
7,1.15e-05,1.0,1.15e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 2955, 'frombuffer'): (7, 7, 1.15e-05, 1.15e-05)}",7
7,0.0001778,1.0,0.0001778,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageFile.py', 155, 'load'): (7, 7, 0.0001778, 0.0001778)}",7
7,1.4000000000000001e-06,1.0,1.4000000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageFile.py', 155, 'load'): (7, 7, 1.4000000000000001e-06, 1.4000000000000001e-06)}",7
7,5.2e-06,1.0,5.2e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\ImageFile.py', 155, 'load'): (7, 7, 5.2e-06, 5.2e-06)}",7
7,1.4900000000000001e-05,1.0,1.4900000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 703, 'tobytes'): (7, 7, 1.4900000000000001e-05, 1.4900000000000001e-05)}",7
7,3.8e-06,1.0,3.8e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\PIL\\Image.py', 703, 'tobytes'): (7, 7, 3.8e-06, 3.8e-06)}",7
1,1.0000000000000002e-06,1.0,1.0000000000000002e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\getlimits.py', 307, '_get_machar'): (1, 1, 1.0000000000000002e-06, 1.0000000000000002e-06)}",1
1,3.1000000000000004e-06,1.0,3.1000000000000004e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\getlimits.py', 307, '_get_machar'): (1, 1, 3.1000000000000004e-06, 3.1000000000000004e-06)}",1
5,1.6000000000000001e-06,1.0,1.6000000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\linalg\\linalg.py', 492, 'inv'): (5, 5, 1.6000000000000001e-06, 1.6000000000000001e-06)}",5
4,4.6e-05,1.0,4.6e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 61, 'copy'): (4, 4, 4.6e-05, 4.6e-05)}",4
78,6.7e-05,1.0,6.7e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\copy.py', 118, 'deepcopy'): (78, 78, 6.7e-05, 6.7e-05)}",78
760,0.0004971,5.952323476161738,0.0029589,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 3005, 'set_size_inches'): (3, 3, 4.9000000000000005e-06, 3.52e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 2398, '__init__'): (1, 1, 5.500000000000001e-06, 2.4800000000000003e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1777, '__eq__'): (749, 749, 0.00047640000000000003, 0.0027496), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 753, '_recolor_icon'): (7, 7, 1.0300000000000001e-05, 0.0001493)}",760
28,2.9400000000000003e-05,3.1768707482993195,9.340000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 1497, 'get_minorticklocs'): (24, 24, 2.4500000000000003e-05, 7.620000000000001e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 3005, 'set_size_inches'): (3, 3, 2.7e-06, 1.06e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 2398, '__init__'): (1, 1, 2.2e-06, 6.6e-06)}",28
130,0.0002553,1.0,0.0002553,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\function_base.py', 24, 'linspace'): (1, 1, 6.000000000000001e-07, 6.000000000000001e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 666, 'recache'): (124, 124, 0.0002483, 0.0002483), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\linalg\\linalg.py', 492, 'inv'): (5, 5, 6.4000000000000006e-06, 6.4000000000000006e-06)}",130
48,4.2000000000000004e-05,3.933333333333333,0.0001652,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 40, '_wrapit'): (48, 48, 4.2000000000000004e-05, 0.0001652)}",48
20357,0.0098659,1.0,0.0098659,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 865, 'sort'): (2, 2, 1.1e-06, 1.1e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\getlimits.py', 24, '_fr1'): (2, 2, 1.1e-06, 1.1e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\getlimits.py', 16, '_fr0'): (1, 1, 8.000000000000001e-07, 8.000000000000001e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 758, '__init__'): (2884, 2884, 0.0025128000000000004, 0.0025128000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 235, 'frozen'): (17, 17, 2.85e-05, 2.85e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1833, 'frozen'): (5061, 5061, 0.0023535, 0.0023535), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 2678, 'get_matrix'): (5, 5, 2.7e-06, 2.7e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 788, 'frozen'): (17, 17, 7.000000000000001e-06, 7.000000000000001e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1966, 'clear'): (1, 1, 3.6000000000000003e-06, 3.6000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1889, '__init__'): (12360, 12360, 0.0049404, 0.0049404), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\_backend_tk.py', 753, '_recolor_icon'): (7, 7, 1.4400000000000001e-05, 1.4400000000000001e-05)}",20357
3,1.6000000000000003e-05,1.0,1.6000000000000003e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\lib\\shape_base.py', 731, 'array_split'): (1, 1, 7.5e-06, 7.5e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 40, '_wrapit'): (2, 2, 8.5e-06, 8.5e-06)}",3
1756,0.0009591000000000001,5.683870295068293,0.0054514,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 628, 'format_data_short'): (1286, 1286, 0.0007828, 0.0046654), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 747, '_set_order_of_magnitude'): (24, 24, 8.900000000000001e-06, 3.82e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\path.py', 607, 'get_extents'): (8, 8, 4.2000000000000004e-06, 1.76e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 781, '_set_format'): (90, 90, 3.8400000000000005e-05, 0.0001843), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 708, '_compute_offset'): (24, 24, 1.0700000000000001e-05, 4.44e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\gridspec.py', 658, 'get_position'): (2, 2, 1.8000000000000001e-06, 6.1e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 358, '_get_layout'): (322, 322, 0.0001123, 0.0004954)}",1756
356,0.00017480000000000002,4.837528604118993,0.0008456000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\path.py', 607, 'get_extents'): (8, 8, 7.5e-06, 3.24e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 708, '_compute_offset'): (24, 24, 1.45e-05, 6.120000000000001e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\gridspec.py', 658, 'get_position'): (2, 2, 4.3e-06, 1.3800000000000002e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 358, '_get_layout'): (322, 322, 0.0001485, 0.0007382)}",356
48,3.61e-05,1.0,3.61e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 53, '_wrapfunc'): (48, 48, 3.61e-05, 3.61e-05)}",48
182,0.000123,1.0,0.000123,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 666, 'recache'): (180, 180, 6.14e-05, 6.14e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\units.py', 164, 'get_converter'): (2, 2, 6.16e-05, 6.16e-05)}",182
6720,0.0035772000000000004,1.0,0.0035772000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\function_base.py', 24, 'linspace'): (1, 1, 1.0000000000000002e-06, 1.0000000000000002e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\gridspec.py', 144, 'get_grid_positions'): (2, 2, 1.1e-06, 1.1e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 40, '_wrapit'): (1181, 1181, 0.0013963, 0.0013963), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1472, 'transform'): (5535, 5535, 0.002177, 0.002177), ('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\helper\\load.py', 76, 'read_file'): (1, 1, 1.8000000000000001e-06, 1.8000000000000001e-06)}",6720
90,0.0002516,1.0,0.0002516,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 53, '_wrapfunc'): (90, 90, 0.0002516, 0.0002516)}",90
4,7.7e-06,1.0,7.7e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2874, 'handle_single_axis'): (4, 4, 7.7e-06, 7.7e-06)}",4
2,5e-06,1.0,5e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 865, 'sort'): (2, 2, 5e-06, 5e-06)}",2
1,1.2000000000000002e-06,1.0,1.2000000000000002e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 1491, 'squeeze'): (1, 1, 1.2000000000000002e-06, 1.2000000000000002e-06)}",1
48,3.69e-05,5.08130081300813,0.0001875,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\ticker.py', 2079, '_raw_ticks'): (48, 48, 3.69e-05, 0.0001875)}",48
2,1.3e-06,1.0,1.3e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 40, '_wrapit'): (1, 1, 9.000000000000001e-07, 9.000000000000001e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\numpy\\core\\fromnumeric.py', 53, '_wrapfunc'): (1, 1, 4.0000000000000003e-07, 4.0000000000000003e-07)}",2
1165,0.0006377,1.0,0.0006377,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\transforms.py', 1975, 'rotate'): (1165, 1165, 0.0006377, 0.0006377)}",1165
1,6.000000000000001e-07,1.0,6.000000000000001e-07,"{('c:\\Users\\tiger\\Documents\\GitHub\\grtk\\helper\\load.py', 21, '__init__'): (1, 1, 6.000000000000001e-07, 6.000000000000001e-07)}",1
